Temperature (K),Magnetic Field (Oe),Moment (emu),M (emu/g)
52.1726437,99.7514266967773,4.01185187448802E-4,0.0140274541066015
52.24049945,99.7514266967773,4.00645562338236E-4,0.0140085860957425
52.3059578,99.7514266967773,4.00197028832355E-4,0.0139929031060264
52.3738098,99.7514266967773,3.9973351850163E-4,0.0139766964511059
52.43600275,99.7514266967773,3.99005037589295E-4,0.0139512250905348
52.50517845,99.7514266967773,3.98799841991377E-4,0.0139440504192789
52.57051085,99.7514266967773,3.98103969699811E-4,0.0139197192202731
52.6363201,99.7514266967773,3.97848644720571E-4,0.0139107917734465
52.70641515,99.7514266967773,3.9722439816223E-4,0.0138889649707073
52.7612648,99.7514266967773,3.96898997712187E-4,0.013877587332594
52.83403015,99.7514266967773,3.96342403043708E-4,0.0138581259805492
52.90308765,99.7514266967773,3.95774008642778E-4,0.0138382520504468
52.9677181,99.7514266967773,3.95413170981629E-4,0.013825635349008
53.032814,99.7514266967773,3.94763635962093E-4,0.0138029243343389
53.0970993,99.7514266967773,3.94468389837888E-4,0.0137926010432828
53.1639843,99.7514266967773,3.93916207493546E-4,0.0137732939683058
53.23047065,99.7514266967773,3.93650051688983E-4,0.0137639878212931
53.2953186,99.7514266967773,3.92690025270327E-4,0.0137304204639974
53.361948,99.7514266967773,3.926165355096E-4,0.0137278508919441
53.4284401,99.7514266967773,3.92113545371532E-4,0.0137102638241794
53.49357985,99.7514266967773,3.91724176984146E-4,0.0136966495449002
53.55765535,99.7514266967773,3.91168731896731E-4,0.0136772283879976
53.62788585,99.7514266967773,3.90774451744131E-4,0.0136634423686759
53.6920605,99.7514266967773,3.90329529192921E-4,0.0136478856361161
53.7518177,99.7514266967773,3.89716261531302E-4,0.0136264427108847
53.8170357,99.7514266967773,3.89369144389922E-4,0.0136143057478994
53.8889351,99.7514266967773,3.88691370652574E-4,0.0135906073654746
53.95705985,99.7514266967773,3.8821769192079E-4,0.0135740451720556
54.0151958,99.7514266967773,3.87790282513732E-4,0.0135591007871934
54.0826359,99.7514266967773,3.87497788962888E-4,0.0135488737399611
54.1466827,99.7514266967773,3.86846745692493E-4,0.013526109989248
54.21110345,99.7514266967773,3.86505268322498E-4,0.0135141702210664
54.28425025,99.7514266967773,3.8608087380098E-4,0.0134993312517825
54.3499489,99.7514266967773,3.85636646863533E-4,0.0134837988413823
54.4099827,99.7514266967773,3.85154256306869E-4,0.0134669320387017
54.47764585,99.7514266967773,3.8462071439576E-4,0.0134482767271245
54.5482159,99.7514266967773,3.84329009317307E-4,0.0134380772488569
54.6103077,99.7514266967773,3.83927174530369E-4,0.0134240270814814
54.67941285,99.7514266967773,3.83224260017306E-4,0.0133994496509548
54.7451229,99.7514266967773,3.82989495384394E-4,0.0133912410973564
54.8081398,99.7514266967773,3.82417939079095E-4,0.0133712566111572
54.87635805,99.7514266967773,3.81953177262761E-4,0.0133550061979986
54.94571305,99.7514266967773,3.81627867595656E-4,0.0133436317341138
55.00940515,99.7514266967773,3.81104081269096E-4,0.0133253175268915
55.06715205,99.7514266967773,3.80693707787124E-4,0.0133109688037456
55.12809945,99.7514266967773,3.80235647888741E-4,0.0132949527233826
55.2009258,99.7514266967773,3.79843093864618E-4,0.0132812270582034
55.27581595,99.7514266967773,3.79065262237557E-4,0.0132540301481663
55.3407421,99.7514266967773,3.79034254528956E-4,0.0132529459625509
55.4041977,99.7514266967773,3.78444644364275E-4,0.0132323302225271
55.46936605,99.7514266967773,3.78091742482503E-4,0.0132199909958917
55.52057265,99.7514266967773,3.77608216425479E-4,0.0132030844904014
55.5918579,99.7514266967773,3.77332651804257E-4,0.0131934493637852
55.6611042,99.7514266967773,3.76512686694829E-4,0.0131647792550639
55.7273178,99.7514266967773,3.76237194920169E-4,0.0131551466755304
55.7996998,99.7514266967773,3.75940092231224E-4,0.0131447584696232
55.86555485,99.7514266967773,3.75614307161266E-4,0.0131333673832611
55.93102645,99.7514266967773,3.74849369183707E-4,0.0131066213001296
55.99853515,99.7514266967773,3.74686514925528E-4,0.0131009270952982
56.0658016,99.7514266967773,3.74209162800195E-4,0.0130842364615453
56.1286278,99.7514266967773,3.73900213756828E-4,0.0130734340474415
56.18085865,99.7514266967773,3.73286411465953E-4,0.0130519724288795
56.24975965,99.7514266967773,3.72740713097441E-4,0.0130328920663441
56.3269081,99.7514266967773,3.72319598288577E-4,0.0130181677723279
56.3873634,99.7514266967773,3.72094991114489E-4,0.0130103143746325
56.4538765,99.7514266967773,3.71419435877877E-4,0.0129866935621635
56.52234455,99.7514266967773,3.71276356086373E-4,0.0129816907722508
56.59100915,99.7514266967773,3.70891694901266E-4,0.0129682410804638
56.65398595,99.7514266967773,3.70143442406033E-4,0.0129420784058053
56.71473315,99.7514266967773,3.69924222903338E-4,0.0129344133882286
56.7884827,99.7514266967773,3.69382669954896E-4,0.0129154779704509
56.85247995,99.7514266967773,3.69028134753229E-4,0.0129030816347283
56.90333745,99.7514266967773,3.68641756878994E-4,0.0128895719188459
56.9732151,99.7514266967773,3.68208759706771E-4,0.0128744321575794
57.0429306,99.7514266967773,3.6774403027569E-4,0.0128581828767724
57.11857985,99.7514266967773,3.67630107430725E-4,0.0128541995605149
57.1767139,99.7514266967773,3.67139761045146E-4,0.0128370545819981
57.23872185,99.7514266967773,3.6687439731375E-4,0.0128277761298514
57.31175045,99.7514266967773,3.66097442369771E-4,0.0128006098730689
57.38139535,99.7514266967773,3.65827027283073E-4,0.0127911548001074
57.43343545,99.7514266967773,3.65413519534343E-4,0.0127766964872148
57.50155255,99.7514266967773,3.65165297306733E-4,0.0127680173883473
57.5755577,99.7514266967773,3.6458715457413E-4,0.0127478026074871
57.64398765,99.7514266967773,3.64197366892776E-4,0.0127341736675796
57.69869615,99.7514266967773,3.6385415996112E-4,0.012722173425214
57.76444055,99.7514266967773,3.63479864157607E-4,0.0127090861593569
57.82813075,99.7514266967773,3.62964300621583E-4,0.0126910594622931
57.89185905,99.7514266967773,3.62744981261822E-4,0.0126833909532106
58.0064945,99.7514266967773,3.61867391499437E-4,0.0126527059964838
58.0605888,99.7514266967773,3.61834051352943E-4,0.0126515402570959
58.12788965,99.7514266967773,3.61071291193717E-4,0.0126248703214586
58.20004275,99.7514266967773,3.60895040996447E-4,0.0126187077271485
58.2710514,99.7514266967773,3.60608916462942E-4,0.0126087033728301
58.32117845,99.7514266967773,3.60035310733626E-4,0.0125886472284485
58.3889999,99.7514266967773,3.59414610731857E-4,0.0125669444311838
58.45621685,99.7514266967773,3.5943831681548E-4,0.0125677733152266
58.53170395,99.7514266967773,3.587461836965E-4,0.012543572856521
58.58276935,99.7514266967773,3.58359008491601E-4,0.0125300352619441
58.6577072,99.7514266967773,3.58042118524657E-4,0.0125189551931698
58.7230072,99.7514266967773,3.5769556363368E-4,0.0125068378892895
58.7827148,99.7514266967773,3.57139483874643E-4,0.0124873945410714
58.85038185,99.7514266967773,3.56793934746931E-4,0.0124753124037388
58.92601965,99.7514266967773,3.56448474129854E-4,0.0124632333611837
58.98089025,99.7514266967773,3.56400855564751E-4,0.0124615683763899
59.0551281,99.7514266967773,3.55777106726597E-4,0.0124397589764544
59.12600515,99.7514266967773,3.5528598837902E-4,0.0124225870062594
59.1864948,99.7514266967773,3.54922036945996E-4,0.0124098614316782
59.2447968,99.7514266967773,3.5485591173465E-4,0.0124075493613514
59.31142995,99.7514266967773,3.54176386115874E-4,0.0123837897243313
59.3802929,99.7514266967773,3.53850099770256E-4,0.0123723811108481
59.4449406,99.7514266967773,3.5359796378382E-4,0.0123635651672664
59.5113163,99.7514266967773,3.53113530222403E-4,0.0123466269308533
59.58519935,99.7514266967773,3.52590234494373E-4,0.0123283298774256
59.63769915,99.7514266967773,3.52265831511078E-4,0.012316987115772
59.7047577,99.7514266967773,3.52124520805951E-4,0.0123120461820263
59.7798481,99.7514266967773,3.51881251553516E-4,0.012303540264109
59.8374615,99.7514266967773,3.51068788923591E-4,0.0122751324798458
59.90542795,99.7514266967773,3.50714948465691E-4,0.0122627604358633
59.9802151,99.7514266967773,3.50604258064447E-4,0.0122588901421135
60.034193,99.7514266967773,3.50094268614201E-4,0.0122410583431539
60.10166935,99.7514266967773,3.49812361605461E-4,0.0122312014547364
60.1696434,99.7514266967773,3.49271742712948E-4,0.0122122986962569
60.23537065,99.7514266967773,3.49260790826113E-4,0.0122119157631508
60.30200195,99.7514266967773,3.48504407910273E-4,0.0121854688080515
60.35915755,99.7514266967773,3.48219991934984E-4,0.0121755241935309
60.42871285,99.7514266967773,3.47965219029723E-4,0.0121666160499903
60.4967651,99.7514266967773,3.4767331077067E-4,0.0121564094675059
60.56818775,99.7514266967773,3.46962329399545E-4,0.0121315499790051
60.62745475,99.7514266967773,3.47038623380232E-4,0.0121342176007074
60.70381545,99.7514266967773,3.4637568157143E-4,0.0121110378171829
60.766037,99.7514266967773,3.46302431296182E-4,0.0121084766187476
60.8336086,99.7514266967773,3.45659332380743E-4,0.0120859906426833
60.8958397,99.7514266967773,3.45512309885482E-4,0.0120808499959959
60.96287155,99.7514266967773,3.44995711074543E-4,0.0120627871005085
61.024971,99.7514266967773,3.44555082993287E-4,0.0120473805242408
61.09373285,99.7514266967773,3.44326775695772E-4,0.0120393977516004
61.16246985,99.7514266967773,3.44130070389606E-4,0.0120325199436925
61.2275467,99.7514266967773,3.43751233387112E-4,0.0120192738946543
61.28577995,99.7514266967773,3.43153481809638E-4,0.0119983734898475
61.3528061,99.7514266967773,3.4288002780373E-4,0.0119888121609696
61.42520335,99.7514266967773,3.42660160018512E-4,0.0119811244761717
61.48670765,99.7514266967773,3.42237620920986E-4,0.0119663503818527
61.5511055,99.7514266967773,3.41832779018072E-4,0.011952195070562
61.6212063,99.7514266967773,3.41412161907141E-4,0.0119374881785714
61.69525715,99.7514266967773,3.41228497191516E-4,0.0119310663353677
61.7695446,99.7514266967773,3.40347018659746E-4,0.0119002454076834
61.84612465,99.7514266967773,3.40394577372053E-4,0.0119019082997221
61.91351895,99.7514266967773,3.39694024589055E-4,0.0118774134471698
62.0289154,99.7514266967773,3.39332454209687E-4,0.0118647711262128
62.1096325,99.7514266967773,3.39000786900017E-4,0.0118531743671335
62.1850586,99.7514266967773,3.3898434505209E-4,0.0118525994773458
62.2409992,99.7514266967773,3.38016938614626E-4,0.0118187740774345
62.30940245,99.7514266967773,3.37909223888506E-4,0.0118150078282694
62.38640405,99.7514266967773,3.3753036986004E-4,0.0118017611839175
62.4417763,99.7514266967773,3.37231861430895E-4,0.0117913238262551
62.51034355,99.7514266967773,3.36739528979576E-4,0.0117741094048803
62.57447815,99.7514266967773,3.36619310942185E-4,0.0117699059769995
62.64414785,99.7514266967773,3.35955730214903E-4,0.0117467038536679
62.71210095,99.7514266967773,3.35634132261035E-4,0.0117354591699663
62.7758999,99.7514266967773,3.35555268351946E-4,0.0117327016906275
62.839159,99.7514266967773,3.35098075267075E-4,0.0117167159184292
62.9020786,99.7514266967773,3.34991038684206E-4,0.0117129733805666
62.97071455,99.7514266967773,3.34415845231677E-4,0.0116928617213873
63.0353794,99.7514266967773,3.33708701312102E-4,0.0116681364095141
63.09998515,99.7514266967773,3.33649382841145E-4,0.011666062337103
63.1693878,99.7514266967773,3.33480472854554E-4,0.0116601563935159
63.2332039,99.7514266967773,3.33155381807058E-4,0.0116487895736734
63.30786515,99.7514266967773,3.32717099694504E-4,0.0116334650242834
63.3625164,99.7514266967773,3.32594094616798E-4,0.0116291641474405
63.43086055,99.7514266967773,3.32080999675114E-4,0.0116112237648641
63.4974232,99.7514266967773,3.31744977817554E-4,0.0115994747488655
63.56474875,99.7514266967773,3.31555072240362E-4,0.011592834693719
63.62974545,99.7514266967773,3.31147626176831E-4,0.0115785883278612
63.694273,99.7514266967773,3.30767898164875E-4,0.011565311124646
63.7673435,99.7514266967773,3.30334838331169E-4,0.0115501691724185
63.82777785,99.7514266967773,3.29948868150734E-4,0.0115366737115641
63.89277075,99.7514266967773,3.2984897552627E-4,0.011533180962457
63.9636097,99.7514266967773,3.29443958094176E-4,0.0115190195137824
64.02112965,99.7514266967773,3.29234544095271E-4,0.0115116973459885
64.0893822,99.7514266967773,3.28578855355147E-4,0.0114887711662639
64.1557846,99.7514266967773,3.28657503269246E-4,0.0114915210933303
64.2252655,99.7514266967773,3.28191049021195E-4,0.0114752115042376
64.286026,99.7514266967773,3.27880322866962E-4,0.0114643469533903
64.35286715,99.7514266967773,3.27624759691338E-4,0.0114554111780188
64.4183693,99.7514266967773,3.27311014831024E-4,0.0114444410780078
64.48461915,99.7514266967773,3.26934761408223E-4,0.0114312853639239
64.5532303,99.7514266967773,3.264914699502E-4,0.0114157856625944
64.61768725,99.7514266967773,3.26126773361261E-4,0.0114030340336105
64.6855392,99.7514266967773,3.26020931413526E-4,0.0113993332662072
64.7506027,99.7514266967773,3.25766707235382E-4,0.0113904443089294
64.8131409,99.7514266967773,3.25287805870016E-4,0.0113736995059446
64.88299945,99.7514266967773,3.25133441668819E-4,0.0113683021562524
64.95184325,99.7514266967773,3.24679759394094E-4,0.0113524391396536
65.00936505,99.7514266967773,3.24603461812342E-4,0.0113497713920399
65.0803413,99.7514266967773,3.23993007135238E-4,0.0113284268229104
65.14354705,99.7514266967773,3.23731533689445E-4,0.0113192843947358
65.2165985,99.7514266967773,3.23574685841136E-4,0.0113138002042355
65.27722165,99.7514266967773,3.22725366850908E-4,0.0112841037360457
65.34337995,99.7514266967773,3.22771193951715E-4,0.0112857060822278
65.4076424,99.7514266967773,3.22270458635814E-4,0.0112681978543991
65.47968675,99.7514266967773,3.22187431669952E-4,0.0112652948136347
65.54284285,99.7514266967773,3.21760144046465E-4,0.0112503546869393
65.60590745,99.7514266967773,3.21617497372972E-4,0.011245367041013
65.6763878,99.7514266967773,3.21359950288377E-4,0.011236361898195
65.73683165,99.7514266967773,3.20896907942967E-4,0.0112201716063974
65.8018036,99.7514266967773,3.20465802292952E-4,0.011205097982271
65.8703003,99.7514266967773,3.20350545711517E-4,0.0112010680318712
65.93778225,99.7514266967773,3.202529194612E-4,0.0111976545266154
66.00261305,99.7514266967773,3.19878405396609E-4,0.0111845596292521
66.06503295,99.7514266967773,3.19571689063668E-4,0.0111738352819464
66.13412855,99.7514266967773,3.19143286147036E-4,0.0111588561589873
66.20207975,99.7514266967773,3.18727771334117E-4,0.0111443276690251
66.2672081,99.7514266967773,3.18529243245884E-4,0.0111373861274785
66.33417515,99.7514266967773,3.18180460809558E-4,0.0111251909373971
66.3976898,99.7514266967773,3.17712281015615E-4,0.011108821014532
66.4640503,99.7514266967773,3.17671019318142E-4,0.0111073782978371
66.52741245,99.7514266967773,3.17503215686794E-4,0.0111015110379998
66.59466555,99.7514266967773,3.17027048793956E-4,0.0110848618459425
66.6578331,99.7514266967773,3.16677409991654E-4,0.0110726367129949
66.7246323,99.7514266967773,3.16570961429102E-4,0.0110689147352833
66.82032015,99.7514266967773,3.16031525608954E-4,0.0110500533429704
66.8920441,99.7514266967773,3.15625058999723E-4,0.0110358412237665
66.9565277,99.7514266967773,3.15409404443944E-4,0.0110283008546834
67.0189514,99.7514266967773,3.15349976267747E-4,0.0110262229464247
67.08872985,99.7514266967773,3.15051259831454E-4,0.0110157783157851
67.15332795,99.7514266967773,3.14552773275617E-4,0.0109983487159307
67.22265625,99.7514266967773,3.14321027911514E-4,0.0109902457311718
67.288517,99.7514266967773,3.14107764895713E-4,0.0109827889823676
67.35243985,99.7514266967773,3.13433231672175E-4,0.0109592039046215
67.4151459,99.7514266967773,3.13173207541294E-4,0.0109501121517935
67.4817505,99.7514266967773,3.12989603718285E-4,0.0109436924377023
67.5507965,99.7514266967773,3.12825318276637E-4,0.0109379481914908
67.6157341,99.7514266967773,3.12679043636652E-4,0.0109328336935892
67.6794586,99.7514266967773,3.12205910876083E-4,0.0109162905900728
67.74509045,99.7514266967773,3.11883255533023E-4,0.0109050089347211
67.81257245,99.7514266967773,3.11437759073381E-4,0.0108894321354329
67.87977215,99.7514266967773,3.11238190722324E-4,0.0108824542210603
67.9460831,99.7514266967773,3.1090766946785E-4,0.0108708975338409
68.00814055,99.7514266967773,3.10718438678495E-4,0.0108642810726746
68.0748177,99.7514266967773,3.103334719547E-4,0.0108508206977168
68.1457138,99.7514266967773,3.10236728385372E-4,0.0108474380554326
68.21143345,99.7514266967773,3.09814229088739E-4,0.0108326653527531
68.26394655,99.7514266967773,3.09777839823754E-4,0.0108313930008306
68.33930205,99.7514266967773,3.09266830811744E-4,0.0108135255528582
68.40755845,99.7514266967773,3.09158322573329E-4,0.010809731558508
68.47118375,99.7514266967773,3.08696208048935E-4,0.0107935737080047
68.54043575,99.7514266967773,3.08501537943179E-4,0.0107867670609503
68.6032524,99.7514266967773,3.08401157468241E-4,0.0107832572541343
68.66642,99.7514266967773,3.07769401087977E-4,0.010761167870209
68.736248,99.7514266967773,3.07773178495784E-4,0.010761299947405
68.80251695,99.7514266967773,3.07355294096838E-4,0.0107466886047845
68.8664513,99.7514266967773,3.06950284384737E-4,0.0107325274260398
68.9306221,99.7514266967773,3.06902508285653E-4,0.0107308569330648
68.9963875,99.7514266967773,3.06539393527119E-4,0.0107181606128363
69.0655327,99.7514266967773,3.06198104728225E-4,0.0107062274380498
69.130291,99.7514266967773,3.0589231784823E-4,0.0106955355890989
69.19903185,99.7514266967773,3.05680007491968E-4,0.0106881121500688
69.2557335,99.7514266967773,3.05419451366865E-4,0.0106790017960442
69.3253326,99.7514266967773,3.05025064626464E-4,0.0106652120498764
69.3944817,99.7514266967773,3.0469459519305E-4,0.0106536571745822
69.4634361,99.7514266967773,3.04415700665357E-4,0.0106439056176698
69.5256233,99.7514266967773,3.04283950904643E-4,0.0106392989826798
69.5916672,99.7514266967773,3.03955157871942E-4,0.0106278027227952
69.6617355,99.7514266967773,3.0362111911327E-4,0.0106161230459185
69.72437285,99.7514266967773,3.03425865466577E-4,0.0106092959953349
69.7880974,99.7514266967773,3.03127659606663E-4,0.0105988692170162
69.854805,99.7514266967773,3.02802549228605E-4,0.0105875017212799
69.9166374,99.7514266967773,3.02659474855087E-4,0.0105824991208072
69.98713685,99.7514266967773,3.02299574727701E-4,0.0105699152002693
70.05036545,99.7514266967773,3.0183846912915E-4,0.0105537926268934
70.1158981,99.7514266967773,3.01566349201342E-4,0.0105442779441029
70.1862106,99.7514266967773,3.01705577669902E-4,0.0105491460723742
70.246788,99.7514266967773,3.01155704997367E-4,0.0105299197551527
70.31627275,99.7514266967773,3.01158140330243E-4,0.0105300049066519
70.38298415,99.7514266967773,3.00550656799868E-4,0.0105087642237716
70.4458351,99.7514266967773,3.00317971573995E-4,0.0105006283767131
70.5116539,99.7514266967773,3.00165341401154E-4,0.010495291657383
70.5786858,99.7514266967773,2.99952186897273E-4,0.0104878387027018
70.6464157,99.7514266967773,2.99663198096652E-4,0.0104777341991836
70.71313855,99.7514266967773,2.99399335305916E-4,0.0104685082274796
70.7787285,99.7514266967773,2.99119957318826E-4,0.0104587397663925
70.841156,99.7514266967773,2.98908059056468E-4,0.0104513307362401
70.9064751,99.7514266967773,2.98507728204865E-4,0.0104373331540163
71.0057297,99.7514266967773,2.98286578763123E-4,0.0104296006560533
71.07066345,99.7514266967773,2.97821299655654E-4,0.0104133321557921
71.1401634,99.7514266967773,2.97655964584214E-4,0.0104075512092382
71.2055817,99.7514266967773,2.97340711895059E-4,0.0103965283879391
71.2741318,99.7514266967773,2.97202472110228E-4,0.0103916948290289
71.3390579,99.7514266967773,2.9700733875954E-4,0.0103848719845993
71.4029732,99.7514266967773,2.96413295175244E-4,0.0103641012299036
71.4678307,99.7514266967773,2.96123284724561E-4,0.0103539610043553
71.53336335,99.7514266967773,2.95846846464892E-4,0.0103442953309403
71.6020279,99.7514266967773,2.95731689888304E-4,0.0103402688772134
71.66264345,99.7514266967773,2.95757695270649E-4,0.0103411781563164
71.7298813,99.7514266967773,2.95428528260938E-4,0.0103296688203125
71.79714965,99.7514266967773,2.95005731324278E-4,0.0103148857106391
71.8623924,99.7514266967773,2.94760981791428E-4,0.0103063280346653
71.9195633,99.7514266967773,2.94435383167766E-4,0.0102949434674044
71.9910469,99.7514266967773,2.94234798241581E-4,0.0102879300084469
72.05448535,99.7514266967773,2.93746792039508E-4,0.0102708668545283
72.121624,99.7514266967773,2.93742647855605E-4,0.0102707219529932
72.18488695,99.7514266967773,2.93653988635996E-4,0.0102676219802796
72.25603485,99.7514266967773,2.93230951019079E-4,0.0102528304552126
72.321064,99.7514266967773,2.92846325049406E-4,0.0102393819947345
72.3892937,99.7514266967773,2.92830209274713E-4,0.0102388185061088
72.45174025,99.7514266967773,2.92323320183447E-4,0.0102210951113093
72.5198517,99.7514266967773,2.92155309012213E-4,0.0102152205948326
72.58451465,99.7514266967773,2.91854893845239E-4,0.0102047165680153
72.6533432,99.7514266967773,2.9164027893652E-4,0.010197212550228
72.7166977,99.7514266967773,2.91627363604089E-4,0.0101967609651779
72.781044,99.7514266967773,2.91187492388541E-4,0.0101813808527462
72.8467026,99.7514266967773,2.91189279167819E-4,0.0101814433275461
72.90854265,99.7514266967773,2.9072681768132E-4,0.0101652733455007
72.9760475,99.7514266967773,2.90533509998106E-4,0.0101585143355981
73.0470886,99.7514266967773,2.90186580510309E-4,0.0101463839339269
73.110775,99.7514266967773,2.90074507164474E-4,0.0101424652854711
73.1776619,99.7514266967773,2.89584156397239E-4,0.0101253201537496
73.2424011,99.7514266967773,2.89407372497191E-4,0.0101191388985032
73.31029515,99.7514266967773,2.89198465572287E-4,0.0101118344605695
73.37485505,99.7514266967773,2.88867536902779E-4,0.0101002635280692
73.43980405,99.7514266967773,2.88599262850939E-4,0.0100908833164664
73.5102768,99.7514266967773,2.88290240762752E-4,0.010080078348348
73.5746994,99.7514266967773,2.88207999326514E-4,0.0100772027736543
73.6389198,99.7514266967773,2.87885950626033E-4,0.0100659423295816
73.70651245,99.7514266967773,2.87560049113666E-4,0.0100545471718065
73.77202225,99.7514266967773,2.87702258981158E-4,0.0100595195447957
73.8371124,99.7514266967773,2.87280795912148E-4,0.0100447830738513
73.89908215,99.7514266967773,2.87035606175967E-4,0.0100362100061527
73.9686966,99.7514266967773,2.86982772804694E-4,0.0100343626854788
74.02955245,99.7514266967773,2.86667538121136E-4,0.010023340493746
74.09319685,99.7514266967773,2.86159324539683E-4,0.0100055707881008
74.1650467,99.7514266967773,2.86009944762682E-4,0.0100003477189749
74.23199465,99.7514266967773,2.8558166054183E-4,0.00998537274621783
74.29632185,99.7514266967773,2.85606326384929E-4,0.00998623518828423
74.3636818,99.7514266967773,2.85410505822518E-4,0.00997938831547266
74.4312744,99.7514266967773,2.84889238389808E-4,0.00996116218146182
74.49590685,99.7514266967773,2.84895680399312E-4,0.00996138742654937
74.5625458,99.7514266967773,2.8466081579229E-4,0.0099531753773528
74.62553405,99.7514266967773,2.84324998953491E-4,0.00994143352984234
74.6951599,99.7514266967773,2.83847088242305E-4,0.00992472336511556
74.7627983,99.7514266967773,2.83706848910105E-4,0.00991981989196172
74.82334515,99.7514266967773,2.83643696315332E-4,0.00991761175927734
74.88806535,99.7514266967773,2.83413777313739E-4,0.00990957263334752
74.9564896,99.7514266967773,2.83179513675395E-4,0.00990138159704178
75.02495575,99.7514266967773,2.82837520364911E-4,0.0098894237889829
75.0896225,99.7514266967773,2.82616639932893E-4,0.0098817006969543
75.1544647,99.7514266967773,2.82560593973715E-4,0.00987974104803199
75.21058655,99.7514266967773,2.82167247781865E-4,0.0098659876846806
75.28365325,99.7514266967773,2.81780559784397E-4,0.00985246712532857
75.3513031,99.7514266967773,2.81861445396345E-4,0.0098552952935785
75.41891865,99.7514266967773,2.81629042704021E-4,0.00984716932531542
75.47535325,99.7514266967773,2.81319423746148E-4,0.00983634348762755
75.54584885,99.7514266967773,2.8089252316411E-4,0.00982141689385
75.6181221,99.7514266967773,2.80768971191543E-4,0.00981709689480919
75.68091205,99.7514266967773,2.80664445790528E-4,0.00981344216050797
75.7496109,99.7514266967773,2.80321056056098E-4,0.00980143552643699
75.8092041,99.7514266967773,2.80327988135206E-4,0.00980167790682538
75.87534335,99.7514266967773,2.79794111999836E-4,0.00978301090908518
75.9423447,99.7514266967773,2.79488472756057E-4,0.00977232422223975
76.01066205,99.7514266967773,2.79312053171329E-4,0.00976615570529122
76.0757637,99.7514266967773,2.79263195834564E-4,0.00976444740680294
76.1394882,99.7514266967773,2.78858753504409E-4,0.00975030606658773
76.20762635,99.7514266967773,2.78497818668682E-4,0.00973768596743643
76.27271275,99.7514266967773,2.78473976111274E-4,0.009736852311583
76.3374405,99.7514266967773,2.78196365971198E-4,0.0097271456633286
76.4049721,99.7514266967773,2.77964037790263E-4,0.00971902230035885
76.4679489,99.7514266967773,2.77747071879544E-4,0.00971143607970433
76.53437425,99.7514266967773,2.77412547114369E-4,0.00969973940959332
76.60066225,99.7514266967773,2.77199256154205E-4,0.00969228168371346
76.6685791,99.7514266967773,2.77030235931999E-4,0.00968637188573423
76.73421095,99.7514266967773,2.76905563222759E-4,0.00968201270009647
76.79595565,99.7514266967773,2.76719232993236E-4,0.00967549765710615
76.8625221,99.7514266967773,2.76556148563442E-4,0.00966979540431615
76.93206785,99.7514266967773,2.76300087256124E-4,0.00966084221175259
76.99776845,99.7514266967773,2.75944395019708E-4,0.00964840542026951
77.0652466,99.7514266967773,2.75803892147192E-4,0.0096434927324193
77.1321259,99.7514266967773,2.75533187555903E-4,0.00963402753691968
77.19553755,99.7514266967773,2.75205389978471E-4,0.00962256608316332
77.25954435,99.7514266967773,2.75144561089984E-4,0.00962043919895049
77.32782745,99.7514266967773,2.74793856805188E-4,0.00960817681137021
77.3925667,99.7514266967773,2.74849911869132E-4,0.00961013677864098
77.4575043,99.7514266967773,2.74707342354232E-4,0.00960515183056755
77.5240021,99.7514266967773,2.74170328799417E-4,0.00958637513284675
77.5900345,99.7514266967773,2.73852151937032E-4,0.00957525006772839
77.65763475,99.7514266967773,2.73966489252254E-4,0.00957924787595294
77.7215271,99.7514266967773,2.73713860412772E-4,0.00957041469974727
77.7780075,99.7514266967773,2.7339727192878E-4,0.00955934517233497
77.85599135,99.7514266967773,2.7322409299419E-4,0.00955328996483182
77.9220085,99.7514266967773,2.73010899686798E-4,0.00954583565338455
77.98560715,99.7514266967773,2.72661109420035E-4,0.00953360522447675
78.04618455,99.7514266967773,2.72347031588562E-4,0.00952262348211755
78.10914995,99.7514266967773,2.72196241511642E-4,0.00951735110180566
78.18096925,99.7514266967773,2.71857149477405E-4,0.0095054947369722
78.2425995,99.7514266967773,2.71616616160207E-4,0.00949708448112612
78.30260085,99.7514266967773,2.71665215955702E-4,0.0094987837746749
78.37314605,99.7514266967773,2.71469924785142E-4,0.0094919554120679
78.44429015,99.7514266967773,2.71401957514949E-4,0.00948957893408913
78.5140648,99.7514266967773,2.70953856253695E-4,0.0094739110578215
78.5778694,99.7514266967773,2.70583916971266E-4,0.00946097611787644
78.64377215,99.7514266967773,2.70459767211551E-4,0.00945663521718709
78.7093544,99.7514266967773,2.70296347796198E-4,0.00945092125161532
78.76883315,99.7514266967773,2.70170395501872E-4,0.00944651732524028
78.8348808,99.7514266967773,2.69688320327305E-4,0.00942966154990577
78.8984718,99.7514266967773,2.69671760117937E-4,0.00942908252160619
78.9710236,99.7514266967773,2.69134418007433E-4,0.00941029433592423
79.04072955,99.7514266967773,2.69497033092043E-4,0.00942297318503647
79.09825135,99.7514266967773,2.68806800158725E-4,0.00939883916638899
79.16394425,99.7514266967773,2.68769083154664E-4,0.00939752039002322
79.23574825,99.7514266967773,2.68323950643061E-4,0.00938195631619094
79.300354,99.7514266967773,2.68350667098113E-4,0.00938289045797598
79.36925505,99.7514266967773,2.6831258369745E-4,0.00938155887054021
79.4333954,99.7514266967773,2.67928664381742E-4,0.00936813511824273
